timestamp_iso,workspace_root,scope,file_path,reason
"2026-06-10T13:53:19.8395739+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","workspace-switch read: repo-level AGENTS.md"
"2026-06-10T13:53:19.8395739+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","workspace-switch read: canonical user-learning memory"
"2026-06-10T13:53:19.8395739+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","workspace-switch read: repo user-learning mirror"
"2026-06-10T13:53:19.8395739+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","workspace-switch read: project learning"
"2026-06-10T13:53:19.8395739+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","workspace-switch read: project journal"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","startup/read audit: user-level AGENTS.md"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","startup/read audit: repo-level AGENTS.md"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","startup/read audit: user-level memory"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","startup/read audit: user-learning mirror"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","startup/read audit: project learning"
"2026-06-19T18:20:56.9820620+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","startup/read audit: project journal"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","session read: Bosch PPTX formatting"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","session read: Bosch PPTX formatting"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","session read: Bosch PPTX formatting"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","session read: Bosch PPTX formatting"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","session read: Bosch PPTX formatting"
"2026-06-22T09:14:03.6643687+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","session read: Bosch PPTX formatting"
"2026-07-07T05:04:04.0000000+00:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","session read (post-compaction): image generation continuation"
"2026-07-07T05:04:04.0000000+00:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","session read (post-compaction): image generation continuation"
"2026-07-07T05:04:04.0000000+00:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","session read (post-compaction): image generation continuation"
"2026-07-07T05:04:04.0000000+00:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","session read (post-compaction): image generation continuation"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","startup instruction read"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","startup instruction read"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","startup memory read"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","startup memory read"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","startup memory read"
"2026-07-16T10:02:41.7133636+09:00","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","startup memory read"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","startup read: user-level bootstrap instructions for speaking-with-powerpoint consolidation"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","startup read: repo bootstrap instructions for speaking-with-powerpoint consolidation"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","startup read: canonical user memory for speaking-with-powerpoint consolidation"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","startup read: repo user mirror for speaking-with-powerpoint consolidation"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","startup read: project memory for speaking-with-powerpoint consolidation"
"2026-08-12T11:42:59.5477691+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","startup read: recent project journal for speaking-with-powerpoint consolidation"
"2026-08-12T16:07:24.4821514+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user-memory","C:\Users\d-dobson\.codex\memories\user-learning.md","resumed startup/context audit"
"2026-08-12T16:07:24.4821514+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project-memory","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","resumed startup/context audit and terminology update"
"2026-08-12T16:07:24.4821514+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project-memory","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","resumed startup/context audit and terminology update"
"2026-08-12T16:32:56.5546971+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user-instructions","C:\Users\d-dobson\.codex\AGENTS.md","startup/context audit for appendix model drafting"
"2026-08-12T16:32:56.5546971+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","repo-instructions","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","startup/context audit for appendix model drafting"
"2026-08-12T16:32:56.5546971+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user-memory","C:\Users\d-dobson\.codex\memories\user-learning.md","startup/context audit for appendix model drafting"
"2026-08-12T16:32:56.5546971+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project-memory","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","startup/context audit for appendix model drafting"
"2026-08-12T16:32:56.5546971+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project-memory","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","startup/context audit for appendix model drafting"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","startup read"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\AGENTS.md","startup read"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","startup read"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\user-learning-mirror.md","startup read"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-learning.md","startup read"
"2026-08-12T17:52:28.7365705+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker\project-journal.md","startup read"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\AGENTS.md","resumed session startup"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","AGENTS.md","resumed session startup"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","user","C:\Users\d-dobson\.codex\memories\user-learning.md","resumed session startup"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","user-learning-mirror.md","resumed session startup"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","project-learning.md","resumed session startup"
"2026-08-13T12:28:07.7981502+09:00","\\prod-fs-gen01\workfile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","project","project-journal.md","resumed session startup"
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,user,C:\Users\d-dobson\.codex\AGENTS.md,startup audit after AGENTS refresh
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,repo,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\AGENTS.md,startup audit after AGENTS refresh
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,user,C:\Users\d-dobson\.codex\memories\user-learning.md,startup audit after AGENTS refresh
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,repo,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\user-learning-mirror.md,startup audit after AGENTS refresh
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,repo,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\project-learning.md,startup audit after AGENTS refresh
2026-08-13T18:17:45.7621386+09:00,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker,repo,//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\project-journal.md,startup audit after AGENTS refresh
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","C:\Users\d-dobson\.codex\AGENTS.md","session bootstrap"
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\AGENTS.md","session bootstrap"
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","C:\Users\d-dobson\.codex\memories\user-learning.md","session bootstrap"
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\user-learning-mirror.md","session bootstrap"
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\project-learning.md","session bootstrap"
"2026-08-13T19:11:26.1595135+09:00","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker","startup-read","//prod-fs-gen01/WorkFile/04_在宅勤務/★グローバルビジネス推進部（在宅）/ランゲージサービス課/Dobson（在宅）/04. Projects/code/textmaker\project-journal.md","session bootstrap"
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"C:\Users\d-dobson\.codex\AGENTS.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"AGENTS.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"C:\Users\d-dobson\.codex\memories\user-learning.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"user-learning-mirror.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"project-learning.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"project-journal.md",morning resume read
2026-08-14T08:38:06.4762902+09:00,"Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker",startup,"books\Speaking with PowerPoint\README.md",morning resume read
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","C:\Users\d-dobson\.codex\AGENTS.md","component library session bootstrap"
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","AGENTS.md","component library session bootstrap"
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","C:\Users\d-dobson\.codex\memories\user-learning.md","component library session bootstrap"
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","user-learning-mirror.md","component library session bootstrap"
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","project-learning.md","component library session bootstrap"
2026-08-14T11:51:43.1409845+09:00,"\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\textmaker","startup-read","project-journal.md","component library session bootstrap"
